album,song,word_count,tb_polarity,tb_subjectivity,tb_sentiment,vader_compound,vader_positive,vader_negative,vader_neutral,vader_sentiment
evermore_JapaneseEdition_,Goldrush,355,0.18197278911564627,0.4285714285714285,positive,0.9592,0.177,0.146,0.677,positive
evermore_JapaneseEdition_,Champagneproblems,301,0.015000000000000008,0.4938888888888888,neutral,-0.0678,0.117,0.118,0.766,negative
evermore_JapaneseEdition_,Itstimetogo,393,0.1632177871148459,0.52093837535014,positive,0.9862,0.108,0.029,0.863,positive
evermore_JapaneseEdition_,Cowboylikeme,362,0.21164529914529912,0.5819444444444444,positive,0.9891,0.167,0.1,0.732,positive
SpeakNow_TaylorsVersion__DigitalDeluxe_,Mean Taylorsversion,431,-0.17713293650793652,0.5003472222222224,negative,-0.986,0.03,0.09,0.88,negative
SpeakNow_TaylorsVersion__DigitalDeluxe_,Dearjohn Taylorsversion,403,-0.0617511520737327,0.5265745007680492,neutral,-0.9726,0.094,0.148,0.758,negative
SpeakNow_TaylorsVersion__DigitalDeluxe_,Thestoryofus Taylorsversion,482,0.13703703703703704,0.40284391534391534,positive,0.9731,0.135,0.09,0.775,positive
SpeakNow_TaylorsVersion__DigitalDeluxe_,Ours Taylorsversion,320,0.10273561507936507,0.5843675595238095,positive,0.9983,0.257,0.067,0.676,positive
SpeakNow_TaylorsVersion__DigitalDeluxe_,Lastkiss Livefromkansascity,445,0.19331550802139036,0.3901960784313725,positive,0.9979,0.191,0.034,0.775,positive
SpeakNow_TaylorsVersion__DigitalDeluxe_,Innocent Taylorsversion,343,0.24919191919191921,0.5921548821548822,positive,0.9783,0.145,0.073,0.782,positive
SpeakNow_TaylorsVersion__DigitalDeluxe_,Lastkiss Taylorsversion,436,0.21,0.40444444444444444,positive,0.9979,0.188,0.031,0.781,positive
SpeakNow_TaylorsVersion__DigitalDeluxe_,Mine Taylorsversion,431,0.12012648809523807,0.5211681547619048,positive,0.9937,0.171,0.087,0.742,positive
SpeakNow_TaylorsVersion__DigitalDeluxe_,Icanseeyou Taylorsversion Fromthevault,446,0.07857142857142858,0.503968253968254,neutral,0.9216,0.042,0.015,0.943,positive
SpeakNow_TaylorsVersion__DigitalDeluxe_,Longlive Taylorsversion,465,0.05715994531784005,0.5200187969924811,neutral,-0.9621,0.042,0.075,0.883,negative
SpeakNow_TaylorsVersion__DigitalDeluxe_,Speaknow Taylorsversion,461,0.01738215488215488,0.41498316498316495,neutral,0.9032,0.104,0.087,0.808,positive
SpeakNow_TaylorsVersion__DigitalDeluxe_,Backtodecember Taylorsversion,452,0.13477443609022555,0.4268796992481204,positive,0.9955,0.144,0.047,0.808,positive
SpeakNow_TaylorsVersion__DigitalDeluxe_,Enchanted Taylorsversion,416,0.27149122807017545,0.4978070175438596,positive,0.9795,0.137,0.07,0.793,positive
SpeakNow_TaylorsVersion__DigitalDeluxe_,Sparksfly Taylorsversion,374,0.2110275689223057,0.49129072681704267,positive,0.7604,0.125,0.109,0.766,positive
SpeakNow_TaylorsVersion__DigitalDeluxe_,Betterthanrevenge Taylorsversion,559,0.20591630591630591,0.4211940836940837,positive,0.8997,0.103,0.087,0.81,positive
SpeakNow_TaylorsVersion__DigitalDeluxe_,Foolishone Taylorsversion Fromthevault,491,0.12822668650793656,0.47155009920634916,positive,0.9892,0.119,0.075,0.806,positive
SpeakNow_TaylorsVersion__DigitalDeluxe_,Superman Taylorsversion,402,0.2399206349206349,0.4812698412698413,positive,0.9953,0.16,0.047,0.793,positive
SpeakNow_TaylorsVersion__DigitalDeluxe_,Castlescrumbling Taylorsversion Fromthevault,390,-0.005333333333333324,0.5236666666666668,neutral,0.9842,0.163,0.076,0.76,positive
SpeakNow_TaylorsVersion__DigitalDeluxe_,Haunted Taylorsversion,347,-0.13478535353535354,0.4678240740740741,negative,-0.9964,0.057,0.188,0.755,negative
SpeakNow_TaylorsVersion__DigitalDeluxe_,Timeless Taylorsversion Fromthevault,557,0.08322940287226002,0.3647581254724111,neutral,0.9785,0.096,0.06,0.844,positive
SpeakNow_TaylorsVersion__DigitalDeluxe_,Whenemmafallsinlove Taylorsversion Fromthevault,415,0.18122954281490866,0.5971201562664977,positive,0.9977,0.22,0.064,0.717,positive
SpeakNow_TaylorsVersion__DigitalDeluxe_,Electrictouch Taylorsversion Fromthevault,390,0.020238095238095243,0.38065476190476183,neutral,0.9373,0.104,0.068,0.828,positive
SpeakNow_TaylorsVersion__DigitalDeluxe_,Nevergrowup Taylorsversion,475,0.06002209595959596,0.4729076479076479,neutral,0.9965,0.153,0.024,0.824,positive
SpeakNow_TaylorsVersion__DigitalDeluxe_,Dearjohn Livefromminneapolis,418,-0.02963400236127509,0.5401154401154399,neutral,-0.9659,0.1,0.143,0.756,negative
Red_TaylorsVersion__CouldYouBeTheOneChapter,Stateofgrace Taylorsversion,287,0.1618159618159618,0.5377289377289378,positive,0.9963,0.237,0.087,0.676,positive
Red_TaylorsVersion__CouldYouBeTheOneChapter,Everythinghaschanged Taylorsversion,509,0.34931257014590344,0.4473264389931057,positive,0.9987,0.212,0.01,0.778,positive
Red_TaylorsVersion__CouldYouBeTheOneChapter,Beginagain Taylorsversion,357,0.046226318484383,0.4073067076292883,neutral,0.993,0.138,0.042,0.82,positive
Red_TaylorsVersion__CouldYouBeTheOneChapter,Starlight Taylorsversion,359,0.21933333333333332,0.5940000000000001,positive,0.9971,0.213,0.025,0.762,positive
Red_TaylorsVersion__CouldYouBeTheOneChapter,Messageinabottle Taylorsversion Fromthevault,420,0.34149305555555554,0.6329861111111109,positive,0.9978,0.191,0.038,0.771,positive
Red_TaylorsVersion__CouldYouBeTheOneChapter,Treacherous Taylorsversion,277,0.23642857142857138,0.4742857142857143,positive,-0.5777,0.067,0.086,0.847,negative
Red,Starlight,346,0.21933333333333332,0.5940000000000001,positive,0.9971,0.22,0.026,0.754,positive
Red,Thelasttime,472,0.10805647840531561,0.2281469176818013,positive,0.99,0.108,0.032,0.86,positive
Red,Red,340,0.07538277018796495,0.23668784318134964,neutral,0.9942,0.224,0.096,0.68,positive
Red,Alltoowell,487,0.06689189189189189,0.4574324324324325,neutral,0.9897,0.134,0.065,0.801,positive
Red,,418,0.15,0.6181547619047619,positive,0.9982,0.26,0.069,0.671,positive
Red,Beginagain,355,0.046226318484383,0.4073067076292883,neutral,0.9851,0.106,0.043,0.851,positive
Red,Treacherous,276,0.23642857142857138,0.4742857142857143,positive,-0.5777,0.067,0.086,0.847,negative
Red,Girlathome,436,0.13180708180708184,0.6753968253968254,positive,0.1927,0.08,0.066,0.854,positive
Red,Themomentiknew,363,-0.008870701058201064,0.3963955026455026,neutral,0.9868,0.15,0.084,0.767,positive
Red,Ialmostdo,293,-0.14583333333333334,0.5358333333333334,negative,0.8085,0.086,0.06,0.853,positive
Red,Comeback Behere,336,0.003713724547057878,0.1764149430816097,neutral,0.9312,0.104,0.056,0.84,positive
Red,Theluckyone,359,0.22118807118807116,0.6811207311207311,positive,0.9967,0.205,0.03,0.765,positive
Red,Holyground,296,0.1915281385281385,0.39098268398268404,positive,0.9805,0.107,0.015,0.877,positive
Red,Everythinghaschanged,504,0.34759369759369757,0.4497152997152997,positive,0.9983,0.193,0.008,0.799,positive
Red,Iknewyouweretrouble,423,-0.17732483565816895,0.31220939554272864,negative,-0.9991,0.027,0.295,0.678,negative
Red,Staystaystay,348,0.04320175438596491,0.8133040935672515,neutral,0.9893,0.229,0.161,0.61,positive
Red,Weareneverevergettingbacktogether,391,0.011044973544973543,0.20363756613756614,neutral,0.9957,0.169,0.055,0.775,positive
Red,Sadbeautifultragic,200,0.2084568733153638,0.7702493261455527,positive,0.9974,0.361,0.134,0.505,positive
Red,Stateofgrace,284,0.1618159618159618,0.5377289377289378,positive,0.9963,0.239,0.088,0.673,positive
Fearless_TaylorsVersion__TheIRememberWhatYouSaidLastNightChapter,Forever Always Taylorsversion,423,0.02165404040404042,0.5200757575757576,neutral,-0.9778,0.026,0.083,0.891,negative
Fearless_TaylorsVersion__TheIRememberWhatYouSaidLastNightChapter,Tellmewhy Taylorsversion,366,-0.2178412698412699,0.5280317460317461,negative,-0.9615,0.12,0.152,0.728,negative
Fearless_TaylorsVersion__TheIRememberWhatYouSaidLastNightChapter,Lovestory Taylorsversion,398,0.049999999999999996,0.4554347826086956,neutral,0.993,0.145,0.055,0.8,positive
Fearless_TaylorsVersion__TheIRememberWhatYouSaidLastNightChapter,Youbelongwithme Taylorsversion,417,0.21598765432098765,0.41456790123456794,positive,0.9644,0.078,0.033,0.89,positive
Fearless_TaylorsVersion__TheIRememberWhatYouSaidLastNightChapter,Fearless Taylorsversion,334,0.3153902116402117,0.38506613756613756,positive,0.9988,0.267,0.03,0.702,positive
Fearless_TaylorsVersion__TheIRememberWhatYouSaidLastNightChapter,Change Taylorsversion,285,0.01733630952380952,0.43690476190476196,neutral,0.9896,0.163,0.08,0.757,positive
Anti_Hero_Remixes_,Anti Hero,353,0.0393939393939394,0.41212121212121217,neutral,-0.9898,0.104,0.183,0.714,negative
Anti_Hero_Remixes_,Anti Hero Remix,448,0.019166666666666655,0.4633333333333334,neutral,-0.9946,0.104,0.178,0.718,negative
Anti_Hero_Remixes_,Anti Hero Kungsremix,439,0.055555555555555566,0.4317460317460318,neutral,-0.9961,0.076,0.191,0.733,negative
Anti_Hero_Remixes_,Anti Hero Rooseveltremix,473,0.03484848484848486,0.43484848484848493,neutral,-0.9889,0.063,0.128,0.808,negative
Anti_Hero_Remixes_,Anti Hero Jaydagremix,389,0.017460317460317478,0.4825396825396827,neutral,-0.9817,0.084,0.142,0.773,negative
thelakes_7_Single_RecordStoreDayExclusive_,Thelakes Originalversion,290,0.3522108843537415,0.7272108843537415,positive,0.7397,0.168,0.137,0.695,positive
thelakes_7_Single_RecordStoreDayExclusive_,Thelakes,246,0.29563492063492064,0.6956349206349206,positive,0.3307,0.154,0.134,0.712,positive
Fearless_TaylorsVersion__TheHalfwayOuttheDoorChapter,Forever Always Taylorsversion,423,0.02165404040404042,0.5200757575757576,neutral,-0.9778,0.026,0.083,0.891,negative
Fearless_TaylorsVersion__TheHalfwayOuttheDoorChapter,Breathe Taylorsversion,402,-0.10895593869731801,0.7204707170224413,negative,0.9881,0.201,0.127,0.673,positive
Fearless_TaylorsVersion__TheHalfwayOuttheDoorChapter,Yourenotsorry Taylorsversion,330,0.050505050505050504,0.657070707070707,neutral,0.955,0.113,0.054,0.833,positive
Fearless_TaylorsVersion__TheHalfwayOuttheDoorChapter,Whitehorse Taylorsversion,323,-0.08789682539682539,0.43745039682539677,neutral,0.8823,0.071,0.035,0.894,positive
Fearless_TaylorsVersion__TheHalfwayOuttheDoorChapter,Theothersideofthedoor Taylorsversion,396,0.041144527986633254,0.40909043441938175,neutral,0.7667,0.1,0.087,0.813,positive
Fearless_TaylorsVersion__TheHalfwayOuttheDoorChapter,Mr Perfectlyfine Taylorsversion Fromthevault,437,0.17466422466422468,0.5428876678876678,positive,0.9978,0.243,0.115,0.641,positive
THETORTUREDPOETSDEPARTMENT_TheBolterEdition_,Thetorturedpoetsdepartment,442,0.002469135802469124,0.4160493827160494,neutral,0.8789,0.084,0.068,0.848,positive
THETORTUREDPOETSDEPARTMENT_TheBolterEdition_,Solong London,408,0.09904572940287228,0.4710128495842782,neutral,-0.9581,0.105,0.15,0.745,negative
THETORTUREDPOETSDEPARTMENT_TheBolterEdition_,Icandoitwithabrokenheart,423,-0.007716049382716048,0.5685185185185186,neutral,0.5793,0.166,0.169,0.665,positive
THETORTUREDPOETSDEPARTMENT_TheBolterEdition_,Icanfixhim Noreallyican,266,0.14999999999999997,0.5455782312925169,positive,0.9948,0.2,0.037,0.763,positive
THETORTUREDPOETSDEPARTMENT_TheBolterEdition_,Guiltyassin,380,-0.08601190476190476,0.5208333333333334,neutral,-0.9907,0.072,0.149,0.779,negative
THETORTUREDPOETSDEPARTMENT_TheBolterEdition_,Thealchemy,386,0.19508547008547003,0.48199786324786326,positive,0.9971,0.214,0.086,0.701,positive
THETORTUREDPOETSDEPARTMENT_TheBolterEdition_,Myboyonlybreakshisfavoritetoys,308,0.21407995296884183,0.5675778953556733,positive,0.9784,0.165,0.098,0.737,positive
THETORTUREDPOETSDEPARTMENT_TheBolterEdition_,Freshouttheslammer,303,0.17857142857142855,0.37936507936507935,positive,0.9907,0.148,0.03,0.821,positive
THETORTUREDPOETSDEPARTMENT_TheBolterEdition_,Fortnight,386,0.29785353535353537,0.6243265993265993,positive,0.9709,0.172,0.124,0.704,positive
THETORTUREDPOETSDEPARTMENT_TheBolterEdition_,Florida,504,-0.056273946360153246,0.5377394636015325,neutral,-0.9952,0.102,0.171,0.728,negative
THETORTUREDPOETSDEPARTMENT_TheBolterEdition_,Whosafraidoflittleoldme,476,-0.16614583333333333,0.5397569444444442,negative,-0.9825,0.101,0.143,0.757,negative
THETORTUREDPOETSDEPARTMENT_TheBolterEdition_,Thesmallestmanwhoeverlived,340,-0.009523809523809533,0.4686507936507936,neutral,-0.9761,0.086,0.132,0.782,negative
THETORTUREDPOETSDEPARTMENT_TheBolterEdition_,Thebolter,438,0.2532567049808429,0.571072796934866,positive,0.9973,0.22,0.078,0.701,positive
THETORTUREDPOETSDEPARTMENT_TheBolterEdition_,Clarabow,275,0.2326479076479077,0.6137536075036076,positive,-0.2018,0.171,0.154,0.675,negative
THETORTUREDPOETSDEPARTMENT_TheBolterEdition_,Loml,385,0.2731481481481481,0.5287037037037038,positive,-0.9764,0.095,0.134,0.771,negative
THETORTUREDPOETSDEPARTMENT_TheBolterEdition_,Downbad,503,-0.2533333333333332,0.44821428571428595,negative,-0.9989,0.058,0.241,0.702,negative
THETORTUREDPOETSDEPARTMENT_TheBolterEdition_,Butdaddyilovehim,601,0.15790143964562564,0.4455869324473975,positive,0.993,0.152,0.091,0.757,positive
1989_TaylorsVersion_,Howyougetthegirl Taylorsversion,420,-0.014705882352941183,0.38235294117647056,neutral,0.9551,0.12,0.07,0.811,positive
1989_TaylorsVersion_,Clean Taylorsversion,337,0.07446895424836603,0.5944035947712416,neutral,0.9542,0.124,0.071,0.805,positive
1989_TaylorsVersion_,Saydontgo Taylorsversion Fromthevault,477,0.04861111111111111,0.4333333333333333,neutral,0.9749,0.074,0.053,0.873,positive
1989_TaylorsVersion_,Isitovernow Taylorsversion Fromthevault,454,0.03943278943278943,0.40188422688422687,neutral,-0.6868,0.041,0.051,0.907,negative
1989_TaylorsVersion_,Youareinlove Taylorsversion,462,0.26756756756756755,0.4945945945945946,positive,0.9988,0.214,0.047,0.739,positive
1989_TaylorsVersion_,Welcometonewyork Taylorsversion,372,0.4037095088819228,0.651445489376523,positive,0.9994,0.338,0.045,0.617,positive
1989_TaylorsVersion_,Shakeitoff Taylorsversion,593,-0.4297806637806639,0.8237893217893216,negative,-0.9998,0.103,0.4,0.497,negative
1989_TaylorsVersion_,Wildestdreams Taylorsversion,384,0.12967171717171722,0.4746464646464647,positive,0.9961,0.201,0.073,0.725,positive
1989_TaylorsVersion_,Iknowplaces Taylorsversion,345,-0.08721096611721608,0.4391483516483516,neutral,-0.7434,0.05,0.065,0.885,negative
1989_TaylorsVersion_,Thislove Taylorsversion,405,0.3145454545454546,0.4997695707070713,positive,0.9999,0.531,0.048,0.421,positive
1989_TaylorsVersion_,Nowthatwedonttalk Taylorsversion Fromthevault,312,0.11880570409982173,0.3924242424242424,positive,0.9738,0.139,0.07,0.791,positive
1989_TaylorsVersion_,Outofthewoods Taylorsversion,693,0.17916666666666653,0.3965561224489794,positive,0.9995,0.222,0.015,0.763,positive
1989_TaylorsVersion_,Allyouhadtodowasstay Taylorsversion,501,0.08458333333333333,0.3987499999999999,neutral,0.9932,0.12,0.023,0.857,positive
1989_TaylorsVersion_,Wonderland Taylorsversion,418,-0.002699990981240987,0.41146960678210664,neutral,-0.8179,0.094,0.114,0.792,negative
1989_TaylorsVersion_,Blankspace Taylorsversion,542,-0.04315483603154834,0.6240805313408053,neutral,0.6367,0.165,0.159,0.676,positive
1989_TaylorsVersion_,Taylorsversion Prologue,891,0.13187224627224622,0.4871805675805675,positive,0.9991,0.168,0.059,0.773,positive
1989_TaylorsVersion_,Iwishyouwould Taylorsversion,704,0.09547979797979797,0.453611111111111,neutral,0.9997,0.309,0.033,0.658,positive
1989_TaylorsVersion_,Suburbanlegends Taylorsversion Fromthevault,332,0.15451388888888892,0.3767361111111111,positive,0.8805,0.104,0.082,0.814,positive
1989_TaylorsVersion_,Slut Taylorsversion Fromthevault,366,0.07414622414622414,0.5305435305435305,neutral,0.8865,0.16,0.122,0.718,positive
1989_TaylorsVersion_,Newromantics Taylorsversion,491,0.2183766233766234,0.5493506493506495,positive,0.9986,0.259,0.105,0.636,positive
1989_TaylorsVersion_,Badblood Taylorsversion,523,-0.24494749078082398,0.6273589065255732,negative,-0.9967,0.099,0.2,0.701,negative
1989_TaylorsVersion_,Style Taylorsversion,417,-0.006899801587301596,0.24878968253968256,neutral,0.989,0.092,0.012,0.896,positive
TheMoreRed_TaylorsVersion_Chapter,Safe Sound Taylorsversion,237,0.31333333333333335,0.32866666666666666,positive,0.9845,0.226,0.113,0.662,positive
TheMoreRed_TaylorsVersion_Chapter,Weareneverevergettingbacktogether Taylorsversion,404,0.011044973544973543,0.20363756613756614,neutral,0.9957,0.165,0.054,0.781,positive
TheMoreRed_TaylorsVersion_Chapter,Alltoowell 10Minuteversion Taylorsversion Fromthevault,1005,0.05635321468654802,0.46479878146544795,neutral,0.9979,0.135,0.059,0.806,positive
TheMoreRed_TaylorsVersion_Chapter,Taylorsversion,426,0.15178571428571427,0.6181547619047619,positive,0.9981,0.251,0.068,0.681,positive
TheMoreRed_TaylorsVersion_Chapter,Eyesopen Taylorsversion,277,0.009237536656891495,0.5152003910068427,neutral,0.6017,0.056,0.036,0.907,positive
TheMoreRed_TaylorsVersion_Chapter,Iknewyouweretrouble Taylorsversion,445,-0.17773711137347495,0.31016922471467906,negative,-0.9991,0.028,0.287,0.684,negative
Lover_LiveFromParis_HeartShapedVinyl,Lover Livefromparis,271,0.28704545454545455,0.58625,positive,0.9955,0.199,0.033,0.767,positive
Lover_LiveFromParis_HeartShapedVinyl,Thearcher Livefromparis,318,0.1995497835497835,0.5320952380952384,positive,0.9255,0.15,0.134,0.716,positive
Lover_LiveFromParis_HeartShapedVinyl,Corneliastreet Livefromparis,387,-0.07012987012987014,0.46863275613275607,neutral,-0.3304,0.095,0.086,0.819,negative
Lover_LiveFromParis_HeartShapedVinyl,Theman Livefromparis,368,-0.11872294372294372,0.659424603174603,negative,-0.9606,0.097,0.116,0.787,negative
Lover_LiveFromParis_HeartShapedVinyl,Deathbyathousandcuts Livefromparis,404,0.11430976430976433,0.5833333333333333,positive,0.9936,0.194,0.121,0.684,positive
Lover_LiveFromParis_HeartShapedVinyl,Me Livefromparis,468,0.2212121212121212,0.63,positive,0.998,0.214,0.078,0.708,positive
Lover_LiveFromParis_HeartShapedVinyl,Youneedtocalmdown Livefromparis,378,0.01849747474747475,0.5256076388888891,neutral,0.9926,0.185,0.08,0.734,positive
Lover_LiveFromParis_HeartShapedVinyl,Daylight Livefromparis,406,0.04538044538044538,0.588947388947389,neutral,0.9878,0.102,0.027,0.872,positive
SpeakNow_WorldTourLive,Dumpsterdiving,3627,-0.014910919405504213,0.5025326238142126,neutral,-0.9992,0.107,0.134,0.758,negative
SpeakNow_WorldTourLive,Happyface,696,0.21586249398749402,0.5704226791726792,positive,0.9992,0.213,0.064,0.723,positive
SpeakNow_WorldTourLive,Thegods,104,0.0,0.0,neutral,0.9648,0.317,0.124,0.56,positive
SpeakNow_WorldTourLive,Atnight,367,0.20273809523809522,0.49523809523809526,positive,0.9773,0.154,0.074,0.772,positive
SpeakNow_WorldTourLive,Packkevorkian,751,0.09505537098560356,0.5468512366186785,neutral,0.9712,0.138,0.106,0.756,positive
SpeakNow_WorldTourLive,Nexium,696,0.21586249398749402,0.5704226791726792,positive,0.9992,0.213,0.064,0.723,positive
SpeakNow_WorldTourLive,Lush,2342,0.07459732695619795,0.5066518002606711,neutral,0.878,0.046,0.041,0.913,positive
SpeakNow_WorldTourLive,Rap Unemployment,4956,0.07238466920285108,0.46764081757588244,neutral,0.9961,0.057,0.045,0.898,positive
SpeakNow_WorldTourLive,Getem,1045,-0.02349176628295946,0.49146399055489953,neutral,-0.9983,0.075,0.141,0.784,negative
SpeakNow_WorldTourLive,Suppository,27486,0.1051260352442168,0.4800102846648299,positive,1.0,0.112,0.081,0.808,positive
SpeakNow_WorldTourLive,Doppelgospel,1045,-0.02349176628295946,0.49146399055489953,neutral,-0.9983,0.075,0.141,0.784,negative
SpeakNow_WorldTourLive,Wenchrench,4956,0.07238466920285108,0.46764081757588244,neutral,0.9961,0.057,0.045,0.898,positive
SpeakNow_WorldTourLive,Likewhatlikeme,478,0.11598765432098765,0.503641975308642,positive,0.9608,0.14,0.095,0.765,positive
SpeakNow_WorldTourLive,Nybushmen,2342,0.07459732695619795,0.5066518002606711,neutral,0.878,0.046,0.041,0.913,positive
evermore_deluxeversion_,Happiness,449,0.2631079463465827,0.47331226223271655,positive,0.9976,0.229,0.122,0.649,positive
evermore_deluxeversion_,Nobody Nocrime,426,0.2545454545454545,0.43806818181818186,positive,0.9452,0.129,0.088,0.783,positive
evermore_deluxeversion_,Rightwhereyouleftme,425,0.08096590909090906,0.3290298821548822,neutral,-0.9886,0.057,0.132,0.811,negative
evermore_deluxeversion_,Longstoryshort,427,0.011165367965367975,0.45303809523809513,neutral,-0.7043,0.11,0.11,0.781,negative
evermore_deluxeversion_,Closure,243,0.1281110423967567,0.5898234041091184,positive,0.9774,0.182,0.081,0.737,positive
evermore_deluxeversion_,Evermore,375,0.2286507936507937,0.6557539682539681,positive,-0.9935,0.066,0.155,0.778,negative
evermore_deluxeversion_,Willow,424,0.17202380952380952,0.33119047619047615,positive,0.9829,0.133,0.08,0.786,positive
evermore_deluxeversion_,Tolerateit,332,0.217,0.5516666666666666,positive,0.9943,0.188,0.076,0.736,positive
evermore_deluxeversion_,Tisthedamnseason,425,0.19146141215106732,0.5236453201970444,positive,0.9473,0.111,0.086,0.803,positive
evermore_deluxeversion_,Marjorie,336,0.09950617283950618,0.4423456790123457,neutral,0.9636,0.174,0.116,0.71,positive
evermore_deluxeversion_,Ivy,387,0.14854312354312357,0.493482905982906,positive,-0.9488,0.129,0.157,0.715,negative
evermore_deluxeversion_,Dorothea,259,-0.11965811965811968,0.3568376068376068,negative,-0.4414,0.079,0.085,0.836,negative
evermore_deluxeversion_,Coneyisland,450,0.010611405055849503,0.5164609053497943,neutral,0.9937,0.16,0.076,0.764,positive
evermore_deluxeversion_,Goldrush,355,0.18197278911564627,0.4285714285714285,positive,0.9592,0.177,0.146,0.677,positive
evermore_deluxeversion_,Champagneproblems,301,0.015000000000000008,0.4938888888888888,neutral,-0.0678,0.117,0.118,0.766,negative
evermore_deluxeversion_,Itstimetogo,393,0.1632177871148459,0.52093837535014,positive,0.9862,0.108,0.029,0.863,positive
evermore_deluxeversion_,Evermore Linernotes,393,0.1632177871148459,0.52093837535014,positive,0.9862,0.108,0.029,0.863,positive
evermore_deluxeversion_,Cowboylikeme,362,0.21164529914529912,0.5819444444444444,positive,0.9891,0.167,0.1,0.732,positive
evermore_thedroppedyourhandwhiledancingchapter,Happiness,449,0.2631079463465827,0.47331226223271655,positive,0.9976,0.229,0.122,0.649,positive
evermore_thedroppedyourhandwhiledancingchapter,Tolerateit,332,0.217,0.5516666666666666,positive,0.9943,0.188,0.076,0.736,positive
evermore_thedroppedyourhandwhiledancingchapter,Hoax,266,0.02456565656565657,0.46140404040404037,neutral,-0.2621,0.146,0.179,0.675,negative
evermore_thedroppedyourhandwhiledancingchapter,Coneyisland,450,0.010611405055849503,0.5164609053497943,neutral,0.9937,0.16,0.076,0.764,positive
evermore_thedroppedyourhandwhiledancingchapter,Champagneproblems,301,0.015000000000000008,0.4938888888888888,neutral,-0.0678,0.117,0.118,0.766,negative
evermore_thedroppedyourhandwhiledancingchapter,Itstimetogo,393,0.1632177871148459,0.52093837535014,positive,0.9862,0.108,0.029,0.863,positive
Folklore,Betty,480,-0.1409340659340659,0.7193223443223443,negative,0.9596,0.139,0.101,0.76,positive
Folklore,Thelastgreatamericandynasty,347,0.2815945165945166,0.5826695526695527,positive,0.9896,0.161,0.083,0.756,positive
Folklore,Thisismetrying,295,-0.21037037037037035,0.43425925925925934,negative,-0.8292,0.067,0.091,0.842,negative
Folklore,Cardigan,356,0.11358787878787881,0.39738181818181817,positive,0.9933,0.16,0.052,0.788,positive
Folklore,Invisiblestring,322,0.01460137085137086,0.6457070707070707,neutral,0.9615,0.097,0.047,0.856,positive
Folklore,Madwoman,337,-0.309375,0.78125,negative,-0.9972,0.075,0.251,0.674,negative
Folklore,Epiphany,207,-0.11868131868131865,0.3868131868131867,negative,0.9451,0.083,0.0,0.917,positive
Folklore,Mytearsricochet,325,-0.03942307692307692,0.6105769230769231,neutral,-0.9802,0.116,0.181,0.703,negative
Folklore,Peace,309,0.09880952380952382,0.5361111111111111,neutral,0.9555,0.157,0.111,0.732,positive
Folklore,Illicitaffairs,253,-0.08384700176366842,0.516926807760141,neutral,-0.9765,0.052,0.137,0.811,negative
Folklore,August,417,-0.018181818181818188,0.4644444444444444,neutral,0.9959,0.15,0.03,0.821,positive
Folklore,Exile,509,0.14532142857142855,0.5585714285714285,positive,0.751,0.095,0.075,0.831,positive
Folklore,Seven,230,0.20975013290802766,0.5088304093567251,positive,0.997,0.269,0.07,0.661,positive
Folklore,The1,323,0.29138755980861236,0.5923444976076555,positive,0.9902,0.163,0.059,0.777,positive
Folklore,Hoax,266,0.02456565656565657,0.46140404040404037,neutral,-0.2621,0.146,0.179,0.675,negative
Folklore,Mirrorball,277,0.26313131313131316,0.5717171717171717,positive,0.9667,0.12,0.054,0.826,positive
TaylorSwift,Timmcgraw,381,0.10570728291316527,0.3512955182072829,positive,0.9974,0.181,0.028,0.79,positive
TaylorSwift,Oursong,388,-0.116005291005291,0.48346560846560843,negative,0.9698,0.094,0.037,0.869,positive
TaylorSwift,Picturetoburn,307,-0.1995495495495496,0.5995495495495495,negative,-0.9971,0.06,0.259,0.681,negative
TaylorSwift,Invisible,268,0.28843537414965986,0.7527210884353741,positive,0.9939,0.204,0.055,0.741,positive
TaylorSwift,Teardropsonmyguitar Popversion,315,0.2604340104340104,0.6939865689865692,positive,0.974,0.118,0.023,0.859,positive
TaylorSwift,Tiedtogetherwithasmile,271,0.19631578947368417,0.40631578947368413,positive,0.4023,0.125,0.126,0.749,positive
TaylorSwift,Maryssong Ohmymymy,350,0.1565329218106996,0.36152263374485605,positive,0.9893,0.125,0.027,0.848,positive
TaylorSwift,Theoutside,251,0.1713203463203463,0.3220779220779221,positive,-0.9302,0.051,0.096,0.853,negative
TaylorSwift,Taylorswift Linernotes,315,0.2604340104340104,0.6939865689865692,positive,0.974,0.118,0.023,0.859,positive
TaylorSwift,Aplaceinthisworld,250,0.2161111111111111,0.7005555555555556,positive,0.9571,0.126,0.067,0.807,positive
TaylorSwift,Coldasyou,261,0.2479166666666667,0.7641666666666665,positive,-0.9457,0.094,0.141,0.765,negative
TaylorSwift,Teardropsonmyguitar,310,0.2604340104340104,0.6939865689865692,positive,0.9711,0.112,0.023,0.865,positive
TaylorSwift,Aperfectlygoodheart,248,0.5235294117647059,0.5254901960784313,positive,0.9991,0.352,0.003,0.645,positive
TaylorSwift,Shouldvesaidno,369,0.022932330827067665,0.1742481203007519,neutral,0.6237,0.069,0.059,0.872,positive
TaylorSwift,Staybeautiful,276,0.45158045977011485,0.6841954022988506,positive,0.9978,0.259,0.044,0.697,positive
TaylorSwift,Imonlymewhenimwithyou,326,0.0031277056277056333,0.6667261904761904,neutral,0.8224,0.08,0.062,0.858,positive
